,filename,entry number,composition,OH_length 1,OH_length 2,OO_length,OOH angle 1,OOH angle 2,OH_length 1b,OH_length 2b,OO_lengthb,OOH angle 1b,OOH angle 2b,bulk_id,miller_index,nads,traj_id,bulk_symbols,slab_sid,ads_symbols,y_relaxed,natoms,nads2,adsorption_energy
40899,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0034.lmdb,977,HCr12O46Ta11,1.9282129807365016,0.9824772819346856,1.4831919301031598,30.018172309908433,100.93573372269859,,,,,,mp-756340,"(2, 3, 2)",1,2411243514_TaCrO4_mp-756340_Ii8qtVYVG0_AMjmKjlAyZ,Ta1Cr1O4,43050,HO2,-603.3890272,70,1,-14.972286400000003
7101,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0034.lmdb,1008,HLi24O74Ta24,1.665081651518433,0.9924224515242633,2.5727323998846283,11.127585363614399,18.893196292854487,,,,,,mp-3666,"(1, 1, 0)",1,LiTaO3_mp-3666_Yc5lFYxslM_5cUqHmVNQf,Li6Ta6O18,79593,HO2,-1009.47456987,123,1,3.808828500000029
2028,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0034.lmdb,1045,HO20Ti40,4.919387391230869,0.9798316186659639,4.181518910611494,8.15107064164843,134.61473946262424,,,,,,mp-1215,"(3, 2, 1)",1,Ti2O_mp-1215_faby6WJHrY_50xGtI6jDl,Ti2O1,20830,HO2,-505.75655013,61,1,-4.492459159999985
1584,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0034.lmdb,1054,HLi12O26Sn8,1.9163994085112812,0.9922204361054398,1.4642343476688788,30.570229898650123,100.79260722760846,,,,,,mp-1222981,"(1, 0, 1)",1,Li2SnO4_mp-1222981_zQPoP2TaZc_5pgavgN7A5,Li2Sn1O4,81085,HO2,-250.79887935,47,1,1.4947170599999955
40010,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0034.lmdb,1088,HO40Sc40,3.49002419299229,0.9677534296557705,3.2054719439738886,15.895918602028884,98.98241338516905,,,,,,mp-684697,"(1, 0, 0)",1,Sc20O19_mp-684697_XXe9081khT_VHSm3gcbvG,Sc40O38,35703,HO2,-667.96499731,81,1,-5.017965279999974
42687,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0034.lmdb,1097,HCu11O22Pd12,1.9098939427433494,0.984517974262031,1.4495037816232454,30.31979588633817,101.67084379157735,,,,,,mp-996971,"(1, 3, 1)",1,2411243514_CuPdO2_mp-996971_H08eXJ1LYi_ZW3zGzh9Y4,Cu1Pd1O2,43429,HO2,-229.23126607,46,1,3.359988899999987
30661,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0034.lmdb,1111,HAl8Ba24O32,3.395413642475363,0.9708999461314107,3.14749769040185,16.509367149160024,96.38272187981218,,,,,,mp-1199363,"(1, 0, 0)",1,Ba3AlO4_mp-1199363_DPH3Z78G5E_5PCE39jPsh,Ba12Al4O16,28618,HO2,-396.12789977,65,1,-5.3750753899999815
10320,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,27,HMn24O70Tl24,1.9247589661830933,0.992619443000137,1.4626424118852095,30.352291557856184,101.52370745087242,,,,,,mp-768374,"(1, 1, 0)",1,MnTlO3_mp-768374_Ub51mwqJHl_0Ckijwehmu,Mn6Tl6O18,8180,HO2,-699.54401723,119,1,3.048718870000041
1787,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,31,HAg30Cd28O60,2.685572047196931,2.1827922644680826,1.333648218618271,53.84264667887568,96.5991657210703,,,,,,mp-996964,"(2, 0, 1)",1,CdAgO2_mp-996964_OzcbCdssRu_gkjKayKzKN,Cd2Ag2O4,2679,HO2,-454.47733625,119,1,2.192410309999982
70848,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,62,HLi36O44Si12,1.9996678934140082,1.0985168756769486,1.4992904210539413,32.80657231248408,99.50696896864564,,,,,,mp-27767,"(1, 1, 1)",1,Li6Si2O7_mp-27767_5KrNaSgBXj_F2OYBVUfq1,Li12Si4O14,71578,HO2,-548.27000241,93,1,2.0255772399999863
75643,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,69,HO48Pd14Sb14,1.9068861463091868,0.9811732970716563,1.4696006092480303,30.418372986934354,100.26256825295047,,,,,,mp-1186927,"(2, 1, 1)",1,SbPdO3_mp-1186927_gtdqC7hcaE_1neurC4EpL,Sb1Pd1O3,73568,HO2,-427.10293052,77,1,4.222636450000007
22259,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,72,HO36Si12Sr12,1.9467108198315277,0.9777808840216056,1.5010101106174691,29.49515284010172,101.40814544837127,,,,,,mp-18313,"(0, 1, 1)",1,SrSiO3_mp-18313_ZbhBhe5q5T_9fsu5fgDP1,Sr6Si6O18,8230,HO2,-430.05707277,61,1,2.9155002600000124
13331,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,79,HHf16K16O42,10.59778559463942,11.75333505706171,1.352919739974622,146.80897128190765,29.57816379554001,,,,,,mp-998227,"(1, 1, 0)",1,KHfO3_mp-998227_KSR9gCm3Qh_WDtSv9ag9r,K1Hf1O3,24578,HO2,-586.00570808,75,1,4.15489799000002
24747,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,83,HHf32O50,3.2471306762995735,0.9669377287916432,3.014095952713525,17.252063653475094,95.15881921186134,,,,,,mp-685097,"(0, 0, 1)",1,HfO2_mp-685097_E8hQ0SGn0p_xiTBjwqGUM,Hf4O8,8346,HO2,-799.74273676,83,1,-9.56999415999994
35931,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,128,HAu12Mo12O46,1.9380954501065701,1.0147957355950157,1.4812826318959327,31.01985418848819,100.19647652034428,,,,,,MoAuO4-rutile,"(2, 1, 3)",1,MoAuO4_MoAuO4-rutile_4izCRW0Ml8_ugdg4vAJQX,Mo1Au1O4,2650,HO2,-419.41014801,71,1,4.743142549999984
28780,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,131,HBa22O79Ta22,3.0166646909980934,2.69803937887272,1.353641989104129,63.42854130097163,89.90981479013058,,,,,,mp-770239,"(2, 2, 1)",1,Ba2Ta2O7_mp-770239_0efk8xK4Cd_AOdYvZ7P3M,Ba8Ta8O28,80535,HO2,-1044.10364465,124,1,3.737122990000128
25047,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,139,HMg4O36W16,0.9955908025538915,1.9656229253116388,2.8878241969618768,18.05448820696004,9.031391576325971,,,,,,mvc-157,"(1, 1, -2)",1,Mg-WO2-4_mvc-157_cI5sIMFZqs_9b9cyXubRq,Mg1W4O8,23584,HO2,-391.1130875,57,1,1.5056299499999817
1421,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,150,HBi24Ca24O60,3.3268650953632455,1.846188063673909,1.5243782827153531,10.172876581525657,161.4416438154924,,,,,,mp-28848,"(1, 0, -1)",1,Ca2Bi2O5_mp-28848_PJWyuXfNa8_VOOtmVAPlP,Ca12Bi12O30,4638,HO2,-647.02960918,109,1,2.240103780000052
39566,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,158,HO56V14W14,1.8927299252831484,0.9973495595537687,1.4394253751162647,31.222672661604058,100.34856758328368,,,,,,mp-1643016,"(1, 2, 2)",1,VWO4_mp-1643016_GICmDUtn4n_voDfCl4ZJy,V4W4O16,9800,HO2,-623.00279256,85,1,4.108718350000029
71681,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,163,HO58Sb12Sn16,1.8989347899204603,0.9799359000348565,1.4541306301801,30.46435263082618,100.74194636713231,,,,,,mp-1218921,"(0, 0, 1)",1,SnSbO4_mp-1218921_iBcYIBGcKF_Q5YOwjn4IP,Sn2Sb2O8,77111,HO2,-514.07433071,87,1,3.2859955199999966
1850,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,191,HO22Pt6Sb5,4.209550609702719,2.4285039764338046,2.975166395723923,34.372986960310186,101.8648923005128,,,,,,SbPtO4-rutile,"(2, 0, 1)",1,SbPtO4_SbPtO4-rutile_YvB6DxzeKm_thUoZuaHvr,Sb1Pt1O4,26401,HO2,-192.13354974,34,1,1.3300095899999995
31894,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,195,HO46Se12Zn12,1.9025822945162953,0.9800026097814397,1.464960418702745,30.450462299466967,100.29807465484042,,,,,,mp-778924,"(1, 0, 1)",1,ZnSeO4_mp-778924_6IF4YR5PpB_8M2VCXAZGw,Zn4Se4O16,2917,HO2,-343.62309087,71,1,3.739826130000008
78286,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,198,HCo20Ni8O58,1.8530161243516425,0.9858524283029251,1.38080042104681,31.389127994531297,101.76575630216465,,,,,,mp-752738,"(1, 0, 0)",1,Co3NiO8_mp-752738_2eIfgZIeZH_tOl8No2Ivw,Co6Ni2O16,74291,HO2,-460.04045559,87,1,4.291011339999979
18510,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,205,HCo24Na8O30,1.9114875261535067,0.977893450423644,1.4772078158425557,30.224032077140706,100.27556905973358,,,,,,mp-752749,"(0, 1, 0)",1,NaCo3O4_mp-752749_vnl9OqZvHj_w1fiCBLipP,Na2Co6O8,619,HO2,-341.09201568,63,1,3.4661541700000065
25957,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,238,HO50Si16Ti16,3.04554046540208,0.9723528282163755,3.8292303525044624,9.668541084612764,31.738031247481402,,,,,,mp-1095481,"(0, 1, 1)",1,TiSiO4_mp-1095481_y4nesT49Ch_pH7w8c6qs7,Ti4Si4O16,17900,HO2,-658.11164584,83,1,-4.401553590000024
37254,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,263,HCa16Ir16O40,2.919081419115932,0.9774802876202908,3.0967893049187785,18.39586704947226,70.4635016991634,,,,,,mp-555735,"(0, 1, 0)",1,CaIrO3_mp-555735_Ekr9u8XYgE_VHogg4zJWv,Ca4Ir4O12,17106,HO2,-476.26696144,73,1,-0.7472410199999651
38028,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,274,HBe48O38,3.007992364144709,1.0062794018725065,2.8146245030760833,19.5402082629137,91.14616184167356,,,,,,mp-1778,"(1, 1, 0)",1,BeO_mp-1778_I7hYzAT7ev_70B9BvhXw7,Be4O4,37050,HO2,-552.54360493,87,1,-7.407018569999966
3318,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,294,HCr10O38Sb6,13.185146905625736,8.1377396074432,9.97896893928139,38.05605811057279,92.8394386007695,,,,,,mp-771316,"(0, 1, 1)",1,Cr5Sb3O16_mp-771316_FbnImrN6tm_PumRrUdyj3,Cr10Sb6O32,34806,HO2,-350.96302413,55,1,1.7235332699999866
30599,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,298,HK20O36Sn24,1.9121782176827835,0.9787057953363072,1.4692643810743675,30.180812726079196,100.81870889136184,,,,,,mp-7502,"(1, 0, -2)",1,K2Sn2O3_mp-7502_SdpwLALHih_nW86kOATH1,K6Sn6O9,30010,HO2,-404.62052321,81,1,3.975027869999988
43642,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,303,HCr12O46Ti16,3.352745803911851,0.9707764323848374,3.0489911253957804,16.580818307544646,99.74645761269267,,,,,,mp-755596,"(1, 1, 0)",1,90423983570956_TiCrO4_mp-755596_rndaPPMmCA_6y2MdjFiZv,Ti2Cr2O8,45561,HO2,-613.99453009,75,1,-0.5613992600000053
22262,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,328,HAl32Mn16O66,4.028211171217667,0.9761105646365766,3.1008447882876244,4.939650409652161,159.18548722073808,,,,,,mp-755882,"(1, 0, 0)",1,MnAl2O4_mp-755882_NigvNwIH6x_TdnoICECzE,Mn8Al16O32,5080,HO2,-842.84531184,115,1,1.3724233700000037
38096,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,350,HBi16O46Y16,9.240161319613586,0.9737111113309438,8.422723375689587,3.4366061371542984,145.33007811185075,,,,,,mp-768221,"(1, 1, 0)",1,YBiO3_mp-768221_0CQsAWNAQl_YttwzVZuN5,Y6Bi6O18,18574,HO2,-575.81417877,79,1,-2.2840424199999667
73406,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,374,HLi55Nb7O50,6.714972865929613,7.226320851305691,1.2452422519868995,109.48471101531906,61.16606032261407,,,,,,mp-37399,"(1, 1, 0)",1,Li7NbO6_mp-37399_gEEurnlYMs_n8vAvBLCsM,Li21Nb3O18,76043,HO2,-648.3788596,113,1,2.3768729199998937
75784,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,407,HAl73Cd3O113,1.9300953934276994,0.9784149513590432,1.5017453951373978,29.943777105899443,100.04831421015344,,,,,,mp-674298,"(0, 1, 0)",1,Al22CdO34_mp-674298_u9MYbadfCN_5iU247VMEv,Al44Cd2O68,71646,HO2,-1362.61655498,190,1,1.427299200000018
34076,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,430,HO46Pt12Rh10,1.8988814866613621,0.9915597082202167,1.4271596740708345,30.722075739022067,101.94491173202853,,,,,,PtRhO4-rutile,"(2, 0, 1)",1,PtRhO4_PtRhO4-rutile_hZ0N6mgtwR_InM2ghRMf8,Pt1Rh1O4,39855,HO2,-406.77739389,69,1,3.655529690000005
243,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,432,HO46Sr16Ti16,3.0817608714218827,0.968095904063952,2.8998664584182676,18.30189823916258,91.53919193655871,,,,,,mp-4651,"(1, 0, 0)",1,SrTiO3_mp-4651_tWwHm2mwvi_naE6eMy9th,Sr4Ti4O12,37749,HO2,-612.94416989,79,1,-4.365328220000013
17719,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,451,HCr24Mn8O56,3.9886644337752806,3.6631774941083544,1.360363730680678,66.41988277676491,93.68170025411179,,,,,,mp-760027,"(1, 1, 0)",1,MnCr3O8_mp-760027_FnQAHAHS0o_7WWUrjBght,Mn4Cr12O32,35411,HO2,-641.92737719,89,1,2.694128760000037
18766,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,466,HBi16O42Sc16,1.8286892612710954,0.9981996532753038,2.7893942941362817,6.879387255155986,12.675842183343057,,,,,,mp-555313,"(0, 1, 0)",1,ScBiO3_mp-555313_EgK7WZhKZ3_OJwgZBDc4N,Sc8Bi8O24,25449,HO2,-532.12300679,75,1,2.0079397099999845
795,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,467,HLu16O34Sr8,1.9516883334463235,0.975598695718058,1.500858462524309,29.281485666978465,101.91710428557298,,,,,,mp-756646,"(1, 1, 0)",1,SrLu2O4_mp-756646_EwEQ3evfb6_44pm3wGsr3,Sr8Lu16O32,14180,HO2,-438.49644427,59,1,2.3285690799999905
1966,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,472,HLu16O34Sr8,1.954287674552045,0.9777036520337972,1.5004812889983983,29.293675227482183,102.0372967345849,,,,,,mp-756646,"(1, 1, 0)",1,SrLu2O4_mp-756646_91mID1H4EL_fTWoQ5uTjN,Sr8Lu16O32,25599,HO2,-438.53156069,59,1,2.2963037799999846
9743,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,475,HO50Sn24,10.793670723296525,0.9812540978929881,10.097915658403144,3.7981467517675527,133.22670451346335,,,,,,mp-12978,"(1, 2, 3)",1,SnO2_mp-12978_D7bN7em5Jg_I4Pj5P8h9G,Sn4O8,79216,HO2,-437.99771949,75,1,5.51261689999998
40558,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,514,HO20Rb18,1.9109091283398818,0.9785959054545206,1.4514591831646177,30.06954361768819,101.92903215698962,,,,,,mp-7895,"(3, 1, 0)",1,Rb2O2_mp-7895_mqhpfMx5n7_vfYvV1zDse,Rb4O4,6199,HO2,-153.34466705,39,1,3.8988766099999994
1689,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,529,HO55Sc18Ti13,7.051842850697982,0.973391349929856,6.923639926561595,7.918398718915586,93.59090568587828,,,,,,mp-1219404,"(1, -2, -2)",1,Sc4Ti3O12_mp-1219404_GdhU7RnnwY_mGxW8oREKT,Sc4Ti3O12,79737,HO2,-745.51559748,87,1,7.220642000000023
32270,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,538,HO30Zr16,6.403058105252864,0.9694528492576595,6.724985941000174,7.990807499117974,66.65904509252856,,,,,,mp-2858,"(1, 0, 1)",1,ZrO2_mp-2858_GoBRZ5vTlE_VR1eJGeDVG,Zr4O8,5451,HO2,-432.61202969,47,1,-5.390677140000012
17407,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,585,HCr28O58,1.9285600164250873,1.0355635236528078,1.3608800353004815,31.008292427610723,106.38225195636682,,,,,,mp-1213798,"(1, 0, -1)",1,Cr6O11_mp-1213798_NPCtnTFRQK_YX9mwKpgSB,Cr12O22,11933,HO2,-622.27475027,87,1,3.929088969999978
50,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,610,HCd16O30Sr16,1.9402846340040723,0.9772362319033285,1.501765819282064,29.642700424375747,100.88783148607101,,,,,,mp-1018032,"(1, 1, 0)",1,SrCdO2_mp-1018032_SGBbJVl1k1_prIWaOUZ7I,Sr1Cd1O2,37294,HO2,-295.35419792,63,1,2.753311969999995
11572,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,617,HO52Pd16Te16,2.835271293247889,1.9113902738718498,1.3909792393643494,36.74758906390807,117.44196558806617,,,,,,TePdO4-rutile,"(1, 0, 1)",1,TePdO4_TePdO4-rutile_FrGrgO4wIb_fppCosOqI3,Te1Pd1O4,32305,HO2,-440.63644557,85,1,3.4080081799999924
15698,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,636,HO30Tl24V8,3.1553827854472014,0.9787293893662883,3.5479362029074175,15.399057356750378,58.880443064004155,,,,,,mp-29047,"(0, 0, 1)",1,Tl3VO4_mp-29047_bSDOIQ76rF_R6iuJE3ZSe,Tl6V2O8,29180,HO2,-338.62745265,63,1,-1.433978590000013
13564,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,643,HNb2O66Ti30,1.8789909357715964,0.9802276235905433,1.4482493985722278,30.95790161956478,99.57625754795976,,,,,,mp-1099073,"(1, 0, 0)",1,Ti15NbO32_mp-1099073_4ZkjrSj8fV_v8tD8gXbKA,Ti15Nb1O32,7743,HO2,-869.29190249,99,1,3.2830767599999966
172,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,656,HMn24O50W8,5.361349211733379,5.8415728517242655,9.405806089993721,34.528553941467365,31.347012057817295,,,,,,mp-19158,"(1, 1, 0)",1,Mn3WO6_mp-19158_msNnY3E8ed_aw5X5R0S0U,Mn18W6O36,32190,HO2,-629.36533912,83,1,1.441194429999907
1669,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,679,HBa8O58Sb32,14.653296770005618,1.0181350767515402,14.7877473318733,3.928929773672517,80.45162043471173,,,,,,mvc-615,"(2, 2, 1)",1,Ba-SbO2-4_mvc-615_4E3Yr1rv1O_U4d4GPejb5,Ba1Sb4O8,11619,HO2,-582.68056443,99,1,3.673609679999938
42454,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,711,HO12Rb16,9.566682895961979,0.9775235577459149,10.284500025028986,3.833550645855521,40.86793097932978,,,,,,mp-1394,"(1, 1, 1)",1,2411243514_Rb2O_mp-1394_M8qHI8s86T_0QeVooZh6K,Rb8O4,42153,HO2,-99.97488856,29,1,2.955062460000004
82117,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,749,HO42Sc12Si12,9.538663419232394,0.9805005936723081,10.281622805243812,3.702488214986605,38.918563254495815,,,,,,mp-5594,"(0, 1, 1)",1,1031661_Sc2Si2O7_mp-5594_F6OvZY6GYI_5DH6Osvcsc,Sc4Si4O14,82861,HO2,-540.75557675,67,1,1.7047964599999226
7129,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,760,HMg36O46Sr12,4.98662601552489,0.9759181629395103,4.142741222321937,6.182157427107735,146.6151599349193,,,,,,mp-1218196,"(1, 1, 2)",1,SrMg3O4_mp-1218196_tfAOZjVusj_tjxdVb64wg,Sr1Mg3O4,39813,HO2,-528.18449222,95,1,-2.82234159000004
29906,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,766,HLi32O50Sb12,2.3418783897711832,1.4292601918431063,1.326291079223368,33.15521724726572,116.34682066708662,,,,,,mp-5769,"(1, 2, 0)",1,Li3SbO4_mp-5769_K2SGjmnCpE_wB03xQdWB8,Li6Sb2O8,38505,HO2,-508.47569782,95,1,3.714328480000031
74148,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,781,HCe20O66Zr12,1.8496646081540389,1.0705578322819425,1.394607819682879,35.11604980767711,96.34953105187496,,,,,,mp-1019595,"(0, 0, 1)",1,Ce5Zr3O16_mp-1019595_ZclPuniTNW_1MGbT2SEMH,Ce10Zr6O32,77159,HO2,-863.53770414,99,1,4.591175290000049
38343,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,786,HMn20O32Sn4,1.9322280333369657,0.9797053693624199,1.5210596802277165,30.063324055720706,98.87984467921942,,,,,,mp-1221361,"(1, 0, 0)",1,Mn5SnO8_mp-1221361_jX4cD8AffN_lOIJWMNRV2,Mn10Sn2O16,2229,HO2,-403.01782122,57,1,2.590179410000044
44140,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,836,H2Bi12O46Pd22,1.8602260900848668,0.9833628989069272,1.420897119352504,31.395975321041444,99.7758005596599,5.04629747697885,4.383721970725178,1.420897119352504,109.84535773873631,54.79658531482628,mp-25201,"(2, 1, 2)",2,90423983501299385769012_Bi-PdO2-2_mp-25201_hLOAoMFStI_pyQy3GPrVH,Bi2Pd4O8,43370,HO2,-436.38870293,82,2,4.202445694999991
42527,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,842,HMn12O42Pd10,1.938598691618896,8.058781549798212,9.279352833957915,46.15861906217985,9.99163464637032,,,,,,MnPdO4-rutile,"(2, 0, 1)",1,2411243514_MnPdO4_MnPdO4-rutile_MuPc6wd7U8_v60KnupR83,Mn1Pd1O4,42435,HO2,-394.9812623,65,1,3.9968370199999543
32026,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,847,HCo24Na8O32,1.9185244580722396,0.9776981182016893,1.4811303041783563,30.0640500027086,100.56651580764239,,,,,,mp-752749,"(0, 1, 0)",1,NaCo3O4_mp-752749_EO2KjJnZ9F_ckMzWwccXc,Na2Co6O8,26804,HO2,-357.4376599,65,1,3.3638417099999423
2110,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,855,HAg12Ba12O24,1.9265091258507732,0.9765792221379437,1.5020843227035436,29.964039669813804,99.84184021015571,,,,,,mp-996979,"(2, 2, 1)",1,BaAgO2_mp-996979_vkrfsIYALf_N46p7H0pCg,Ba4Ag4O8,17066,HO2,-239.72388429,49,1,2.349360409999999
37164,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,857,HCu16O48Ta16,3.223352787560871,0.970430280425009,2.956234120489265,17.38286128204333,97.09766065965091,,,,,,mp-756050,"(0, 1, 1)",1,TaCuO3_mp-756050_E1RkRD8vm6_a6GYBUDulB,Ta8Cu8O24,1334,HO2,-641.05470344,81,1,-0.96561232000008
29396,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,858,HMn20O78W20,4.416774387486862,0.9767279172226705,4.293856481875789,12.774774413277045,90.79714635295751,,,,,,mp-19407,"(1, 2, 2)",1,MnWO4_mp-19407_MV2Efkc1Zv_f7gbXfQD6s,Mn2W2O8,1146,HO2,-893.10670964,119,1,4.841103030000024
33894,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,864,HCu24Li24O26,1.917400281473934,0.9784729721446357,1.4892136597556815,30.179271322110726,99.90403844859148,,,,,,mp-5127,"(0, 0, 1)",1,LiCuO_mp-5127_Tkvqhm1zEv_9m58qTHB0i,Li8Cu8O8,21286,HO2,-353.01624327,75,1,3.4014465900000026
35554,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,868,HGe8O38Sr24,3.691466255549612,0.9714825701100405,4.250551469432127,11.511062281715933,49.31303548795452,,,,,,mp-771411,"(1, 0, 0)",1,Sr3GeO5_mp-771411_d14pggzctx_KaT4WUh2vJ,Sr12Ge4O20,37107,HO2,-434.8342833,71,1,-0.8506942900000105
4276,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,888,HAu16O54Rh16,1.8920477599856786,1.0023501932724772,1.4343566300596469,31.406810591396262,100.3733639253484,,,,,,RhAuO4-rutile,"(1, 1, 2)",1,RhAuO4_RhAuO4-rutile_1IMEvOzEYl_3prkMnu1bY,Rh1Au1O4,17189,HO2,-452.8036175,87,1,5.43229214000004
40376,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,891,HK18O60Pt20,8.724216323082937,0.9849338027258853,9.697934623223137,0.9232355381817752,8.20537880955282,,,,,,mp-974842,"(2, 2, 1)",1,KPtO3_mp-974842_yAmmHdrdY7_guiE5B7ijN,K1Pt1O3,37287,HO2,-494.9490211,99,1,3.193094330000033
17444,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,900,HCo12O50W12,1.9545866937153185,0.9847056047708947,1.5263511241455188,29.746747024151315,99.9811798963525,,,,,,CoWO4-rutile,"(2, 1, 3)",1,CoWO4_CoWO4-rutile_1DOtx8rSng_lxSIBJ9mYU,Co1W1O4,30553,HO2,-504.71403383,75,1,0.964022410000009
45035,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,903,HO64Ti12W12,3.2664178191252233,2.593631433637115,1.2274437195366488,47.19073276810785,112.49386219842478,,,,,,TiWO4-rutile,"(1, 0, 1)",1,123212059559_TiWO4_TiWO4-rutile_G81T1ahuwC_2b5elJmP1T,Ti1W1O4,44283,HO2,-686.88022567,89,1,2.565975269999992
69495,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0035.lmdb,908,HCs24Ga8O26,1.9442292464822177,0.9917095097458265,1.492181804958374,30.035170800101888,101.10277909369681,,,,,,mp-772181,"(1, 0, 0)",1,Cs3GaO3_mp-772181_12diaIjh6S_tfijJ1QPc9,Cs12Ga4O12,70833,HO2,-251.69819284,59,1,0.1295944600000176
