,system_id,bulk_id,miller_index,nads,bulk_symbols,slab_sid,ads_symbols,adsorption_energy
29257,3850,mp-1216141,"(2, -1, 2)",1,Y4Ge1O10,5472,HO2,5.367208079999951
29258,19401,mp-1216141,"(2, -1, 2)",1,Y4Ge1O10,20313,H2O,-0.1850963900000071
29259,22649,mp-1216141,"(2, -1, 2)",2,Y4Ge1O10,39669,O,3.151443150000004
29260,25410,mp-1216141,"(2, -1, 2)",1,Y4Ge1O10,5472,O,0.8253491499999914
29261,28410,mp-1216141,"(2, -1, 2)",1,Y4Ge1O10,18257,HO2,3.3728135600000524
29262,40016,mp-1216141,"(2, -1, 2)",1,Y4Ge1O10,39669,OH,1.7991863399999863
29264,27948,mp-769466,"(1, 1, -2)",1,Y4Ge4O14,25490,HO2,5.31447871
29265,19855,mp-769466,"(0, 1, 1)",2,Y4Ge4O14,6190,O,1.8780908150000049
29266,1623,mp-769466,"(1, 0, -1)",2,Y4Ge4O14,11169,O,2.2687430449999773
29267,35380,mp-769466,"(1, 0, 1)",1,Y4Ge4O14,13405,O,-0.8283006999999738
29272,33272,mp-769466,"(0, 1, 0)",2,Y4Ge4O14,36867,O,0.2555910850000178
29276,4386,mp-769466,"(0, 1, 1)",1,Y4Ge4O14,6190,OH,4.304869040000009
29277,2280,mp-769466,"(0, 2, 1)",1,Y4Ge4O14,8162,H2O,-2.3655954100000205
29278,38350,mp-769466,"(0, 1, 0)",2,Y4Ge4O14,37429,O,0.8192576699999823
29281,8092,mp-769466,"(0, 1, 0)",1,Y4Ge4O14,37429,O,0.5833682799999711
29282,7827,mp-769466,"(0, 1, 1)",2,Y4Ge4O14,6190,O,2.809643125000006
29283,22710,mp-769466,"(1, 1, -2)",2,Y4Ge4O14,25490,O,3.3142612649999967
29285,37641,mp-1101177,"(0, 1, 0)",1,Y4Hf4O14,4490,H2O,-3.7440753199999737
29286,15051,mp-1101177,"(1, 2, 1)",2,Y4Hf4O14,16489,O,-0.561758325000002
29288,34065,mp-1101177,"(1, 0, -2)",2,Y4Hf4O14,22811,O,-3.91878252000001
29289,26585,mp-1101177,"(0, 1, 1)",3,Y4Hf4O14,9081,OH,2.207701316666676
29290,8220,mp-1101177,"(1, 2, 1)",1,Y4Hf4O14,16489,H2O,-2.5496889800000364
29291,20854,mp-1101177,"(0, 1, 1)",2,Y4Hf4O14,9081,O,0.0006584099999973024
29293,32492,mp-1101177,"(0, 1, 0)",2,Y4Hf4O14,4490,O,-3.5876138149999712
29294,26640,mp-1101177,"(1, 0, -2)",1,Y4Hf4O14,22811,OH,-2.404203400000048
29296,15784,mp-1101177,"(0, 1, 0)",1,Y4Hf4O14,4490,O,-3.703290069999954
29297,3153,mp-1101177,"(1, 0, -2)",1,Y4Hf4O14,22811,H2O,-3.822991880000013
29298,30619,mp-1101177,"(1, 0, -2)",1,Y4Hf4O14,20165,HO2,-4.985739050000009
29299,24416,mp-1101177,"(1, 0, -2)",2,Y4Hf4O14,20165,O,-0.0838665050000339
29300,3496,mp-1101177,"(1, 2, 1)",2,Y4Hf4O14,16489,O,-2.109504499999988
29301,37223,mp-755511,"(2, 1, -1)",2,Y4Hg4O10,32110,O,0.0388921599999581
29302,11596,mp-755511,"(0, 0, 1)",2,Y4Hg4O10,27047,O,2.3759641799999947
29304,11978,mp-755511,"(2, 1, 0)",2,Y4Hg4O10,18818,O,0.0801627250000056
29305,39249,mp-755511,"(0, 0, 1)",1,Y4Hg4O10,27047,O,3.256959359999994
29307,1141,mp-755511,"(0, 0, 1)",1,Y4Hg4O10,27047,OH,0.6773360599999967
29311,28027,mp-1101170,"(1, 0, 0)",1,Y4Lu4O12,19865,HO2,-6.054189570000008
29312,77717,mp-20699,"(0, 1, 1)",1,Y4Mn4O12,75024,HO2,1.7882764299998801
29313,68620,mp-20699,"(1, 2, 0)",1,Y4Mn4O12,70553,H2O,-0.7198507299999566
29314,72360,mp-20699,"(1, 2, 0)",2,Y4Mn4O12,70553,O,2.1755425800000388
29315,75392,mp-20699,"(1, 2, 0)",1,Y4Mn4O12,70553,HO2,5.98331820999999
29317,68712,mp-20699,"(1, 2, 0)",1,Y4Mn4O12,70553,O,0.7255351400000596
29319,19747,mp-510598,"(1, 1, 1)",2,Y4Mn8O20,38047,OH,-0.46277417500001206
29320,1694,mp-510598,"(0, 1, 0)",1,Y4Mn8O20,15003,O,1.3044821299999658
29322,39199,mp-510598,"(1, 1, 1)",2,Y4Mn8O20,38047,O,1.4352978249999895
29325,6440,mp-510598,"(0, 1, 0)",1,Y4Mn8O20,15003,H2O,-2.1918392200000145
29326,40361,mp-510598,"(0, 1, 0)",2,Y4Mn8O20,15003,O,2.2619673199999943
29327,39449,mvc-14154,"(1, 0, 0)",1,Y4Mo4O12,16391,O2,-4.44959558
29329,28316,mvc-14154,"(1, 2, 3)",2,Y4Mo4O12,15353,O,0.5359059600000056
29330,24134,mvc-14154,"(1, 2, 3)",1,Y4Mo4O12,15353,HO2,2.538900280000005
29331,29622,mvc-14154,"(1, 2, 1)",1,Y4Mo4O12,35631,H2O,-1.0012313699999087
29333,608,mvc-14154,"(0, 1, 0)",3,Y4Mo4O12,8966,O,1.837736129999984
29335,29957,mvc-14154,"(0, 1, 0)",1,Y4Mo4O12,8966,O2,2.7597515799999925
29336,4801,mvc-14154,"(1, 0, 0)",1,Y4Mo4O12,33382,H2O,-1.9989399000000336
29337,10366,mvc-14154,"(1, 0, 0)",1,Y4Mo4O12,33382,O,0.0307555799999737
29339,30122,mvc-14154,"(1, 0, 0)",1,Y4Mo4O12,16391,H2O,-0.9007362000000344
29341,14157,mvc-14154,"(1, 0, 0)",1,Y4Mo4O12,33382,OH,-0.8781530000000168
29342,9012,mvc-14154,"(1, 0, 0)",1,Y4Mo4O12,16391,HO2,-4.289366130000022
29344,34478,mvc-14154,"(1, 2, 2)",1,Y4Mo4O12,27665,H2O,-1.868667689999933
29345,38465,mvc-14154,"(1, 2, 2)",2,Y4Mo4O12,81306,O,-1.6448649250000098
29346,14094,mvc-14154,"(0, 1, 0)",1,Y4Mo4O12,8966,HO2,1.6935846499999887
29347,23434,mp-1203448,"(0, 0, 1)",7,Y4Mo8O30,11947,O,3.1902296842857103
29350,24934,mp-1203448,"(1, 0, 0)",1,Y4Mo8O30,9967,H2O,-0.8659139000000042
29351,30222,mp-1203448,"(0, 1, 0)",2,Y4Mo8O30,23262,O,1.0845181599999851
29352,20383,mp-1203448,"(0, 1, 0)",1,Y4Mo8O30,23262,HO2,1.6666513500000495
29355,31544,mp-1203448,"(0, 0, 1)",1,Y4Mo8O30,11947,O,3.487128869999905
29356,39827,mp-1203448,"(0, 1, 0)",1,Y4Mo8O30,23262,OH,-0.6746542099999908
29358,7534,mp-1203448,"(0, 0, 1)",2,Y4Mo8O30,11947,O,2.3790404099999853
29359,38063,mp-1203448,"(0, 0, 1)",1,Y4Mo8O30,11947,OH,0.5711797599999306
29360,17011,mp-1203448,"(0, 0, 1)",1,Y4Mo8O30,11947,HO2,3.516666539999958
29362,15819,mp-1203448,"(1, 0, 0)",1,Y4Mo8O30,31764,H2O,-0.4624179700000415
29363,25848,mp-1203448,"(1, 0, 0)",2,Y4Mo8O30,31764,O,0.3463306999999791
29364,32459,mp-5387,"(1, 1, -2)",2,Y4Nb4O16,11199,O,0.715277149999989
29366,7126,mp-5387,"(1, 0, 1)",1,Y4Nb4O16,16117,H2O,-0.5113919999999954
29367,40540,mp-5387,"(1, 1, -2)",1,Y4Nb4O16,11199,HO2,-2.971084930000077
29370,35437,mp-5387,"(1, 1, -2)",2,Y4Nb4O16,13741,O,-0.5344583600000046
29371,15137,mp-5387,"(1, 0, 1)",8,Y4Nb4O16,16117,O,3.1087075949999963
29372,32738,mp-5387,"(1, 1, 1)",1,Y4Nb4O16,34518,HO2,-3.621212979999998
29374,4669,mp-5387,"(1, 1, -2)",1,Y4Nb4O16,11199,H2O,0.188989129999987
29375,14850,mp-5387,"(1, 1, -2)",1,Y4Nb4O16,13741,OH,2.1585791500000173
29376,27032,mp-5387,"(1, 1, 1)",5,Y4Nb4O16,34518,OH,-0.5255091280000181
29379,68548,mvc-16809,"(1, 0, 1)",2,Y4Ni8O16,79963,O,0.5875321850000124
29382,74239,mvc-16809,"(3, 1, 0)",1,Y4Ni8O16,74502,HO2,3.1748286899999107
29383,77131,mvc-16809,"(1, 0, 1)",1,Y4Ni8O16,73592,HO2,2.0612089100000026
29385,81606,mvc-4613,"(1, 0, 0)",1,Y4Ni8O16,82906,OH,-2.2522239600000002
29386,71796,mvc-16809,"(1, 0, 1)",1,Y4Ni8O16,74534,H2O,0.015517760000085
29387,76023,mvc-16809,"(1, 0, 1)",2,Y4Ni8O16,74534,O,2.2398293500000053
29388,72079,mvc-16809,"(3, 1, 0)",1,Y4Ni8O16,74502,O,2.4497861999999744
29389,73470,mvc-16809,"(1, 0, 1)",2,Y4Ni8O16,74534,OH,1.22397773999999
29391,8318,mp-15053,"(1, 0, 0)",1,Y4Pd8O16,80720,HO2,3.7129374999999505
29394,20420,mp-1207629,"(1, 1, 1)",2,Y4Rh4O12,36203,O,2.603147145000006
29396,30979,mp-1207765,"(1, 1, -1)",2,Y4Sb4O16,20483,OH,0.056344374999989705
29400,24540,mp-755165,"(1, 1, 1)",1,Y4Sc4O12,17803,HO2,1.3020852099999705
29401,36740,mp-755165,"(0, 1, 0)",1,Y4Sc4O12,6952,HO2,-5.585422389999965
29403,11653,mp-755165,"(0, 1, 0)",1,Y4Sc4O12,3633,H2O,-3.781239149999914
29406,4973,mp-755165,"(0, 1, 0)",1,Y4Sc4O12,3633,OH,-2.3149223099999485
29408,20556,mp-755165,"(0, 1, 0)",1,Y4Sc4O12,6952,H2O,-1.9638948599999768
29409,8703,mp-755165,"(0, 1, 0)",2,Y4Sc4O12,3633,O,-3.925734864999955
29410,18773,mp-755609,"(2, 1, 0)",4,Y4Se2O4,120,OH,-0.5497020900000018
29411,5238,mp-755609,"(2, 1, 2)",1,Y4Se2O4,21187,O2,-7.519229749999916
29413,42721,mp-755609,"(2, 1, 2)",1,Y4Se2O4,40886,OH,-2.6122960200000502
29414,14533,mp-755609,"(2, 1, 0)",1,Y4Se2O4,120,HO2,-6.094511839999998
29415,29980,mp-755609,"(1, 0, 1)",1,Y4Se2O4,38002,H2O,-4.25544053999999
29416,98,mp-755609,"(1, 1, 2)",1,Y4Se2O4,25233,O,-0.0292756500000191
29417,8088,mp-755609,"(2, 1, 0)",2,Y4Se2O4,120,O,-0.0725547200000018
29418,19708,mp-755609,"(2, 1, 2)",1,Y4Se2O4,21187,H2O,-2.863929969999953
29419,10732,mp-755609,"(1, 0, 0)",2,Y4Se2O4,13568,O,-5.94242147000003
29420,13728,mp-755609,"(1, 1, 2)",1,Y4Se2O4,25233,H2O,-1.21083256000008
29421,21097,mp-755609,"(2, 1, 0)",1,Y4Se2O4,120,H2O,-2.5453349300000188
29422,11054,mp-755609,"(1, 1, 2)",1,Y4Se2O4,25233,HO2,3.0784686499999885
29423,35933,mp-755609,"(1, 0, 0)",1,Y4Se2O4,13568,OH,-5.207966370000028
29425,25692,mp-755609,"(1, 1, 2)",2,Y4Se2O4,25233,OH,1.1954463749999982
29426,44811,mp-755609,"(2, 1, 2)",6,Y4Se2O4,40886,O,1.3884151633333275
29427,2159,mp-755609,"(1, 0, 1)",2,Y4Se2O4,38002,O,-0.33506542999998845
29430,1672,mp-5652,"(1, 0, 0)",1,Y4Si4O14,14478,OH,-2.36119280999994
29431,20490,mp-7999,"(1, 0, 2)",1,Y4Si4O14,230,OH,-1.405438200000068
29432,31158,mp-561551,"(1, 0, -1)",1,Y4Si4O14,25408,HO2,1.5478488299999615
29433,6474,mp-5652,"(1, 1, 2)",1,Y4Si4O14,6343,O,-1.7653409599999772
29435,39393,mp-5652,"(1, 0, 0)",1,Y4Si4O14,14478,H2O,-1.2307080599999782
29436,480,mp-5652,"(1, 1, 2)",1,Y4Si4O14,6343,H2O,-2.389866269999965
29438,28089,mp-5652,"(1, 1, 1)",2,Y4Si4O14,25779,O,0.44648832999999155
29439,13061,mp-561551,"(0, 1, 0)",1,Y4Si4O14,38176,OH,-1.0243285299999536
29440,23437,mp-7999,"(1, 0, 1)",2,Y4Si4O14,31607,O,-2.291967255000005
29441,1832,mp-561551,"(1, 0, -1)",2,Y4Si4O14,25408,O,-2.3721206150000023
29444,32424,mp-7999,"(1, 0, 2)",2,Y4Si4O14,230,O,-2.6926497100000426
29448,9315,mp-5652,"(1, 0, 0)",1,Y4Si4O14,14478,HO2,-4.959564150000008
29450,37059,mp-7999,"(1, 0, 1)",1,Y4Si4O14,31607,HO2,-3.031380679999986
29453,21339,mp-5652,"(1, 1, 1)",1,Y4Si4O14,9057,OH,-1.753168810000053
29456,16557,mp-561551,"(0, 1, 0)",4,Y4Si4O14,38176,O,0.032516257499989695
29459,5957,mvc-15767,"(1, 0, -1)",2,Y4Sn4O12,15888,O,-0.1549331299999916
29461,25603,mvc-15767,"(1, 1, -1)",2,Y4Sn4O12,28015,O,0.8280939249999879
29462,40245,mvc-15767,"(1, 1, -1)",1,Y4Sn4O12,28015,H2O,-0.5025646899999803
29464,285,mvc-15767,"(1, 1, -1)",1,Y4Sn4O12,27036,H2O,-1.704955799999988
29467,8908,mvc-15767,"(0, 1, 0)",1,Y4Sn4O12,31451,HO2,-2.10014081000003
29468,24651,mvc-15767,"(0, 1, 0)",1,Y4Sn4O12,1351,HO2,2.158676849999947
29469,1952,mvc-15767,"(0, 1, 0)",1,Y4Sn4O12,1351,O,-3.1257758900000305
29470,1373,mvc-15767,"(0, 1, 0)",2,Y4Sn4O12,1851,O,-1.2324609750000117
29472,5210,mvc-15767,"(1, 1, -1)",2,Y4Sn4O12,27036,O,-0.1392350950000344
29473,6070,mvc-15767,"(1, 1, -1)",2,Y4Sn4O12,36801,O,1.1150501749999908
29476,10402,mvc-15767,"(0, 1, 0)",1,Y4Sn4O12,1851,OH,-1.2125132700000074
29477,15697,mvc-15767,"(0, 1, 0)",1,Y4Sn4O12,31451,OH,-1.2131186700000478
29480,18288,mvc-15767,"(0, 1, 1)",1,Y4Sn4O12,13043,OH,-0.8789688600000056
29481,38534,mvc-15767,"(1, 0, -1)",1,Y4Sn4O12,15888,OH,-1.64078194000003
29482,6976,mvc-15767,"(1, 1, -1)",1,Y4Sn4O12,27036,O,-1.6705585900000157
29485,18631,mvc-15767,"(0, 1, 0)",1,Y4Sn4O12,31451,H2O,-0.2457016600000034
29488,21752,mvc-4456,"(0, 0, 1)",2,Y4Sn8O16,18072,O,-0.5196393249999882
29491,31867,mvc-4456,"(1, 1, 0)",1,Y4Sn8O16,34609,H2O,-0.3964503700000197
29492,26867,mvc-4456,"(0, 0, 1)",1,Y4Sn8O16,23732,HO2,-1.4735894499999656
29493,16089,mvc-4456,"(0, 0, 1)",1,Y4Sn8O16,18072,OH,-3.951246180000018
29495,36601,mvc-4456,"(1, 1, 0)",1,Y4Sn8O16,34609,HO2,3.568286680000026
29499,38412,mp-850669,"(1, 0, 0)",2,Y4Ta12O36,12498,O,0.2094201050000184
29501,27702,mp-850669,"(1, 0, 0)",1,Y4Ta12O36,15777,HO2,-3.1849406200000225
29502,19007,mp-850669,"(1, 0, 0)",2,Y4Ta12O36,21576,O,-0.26236341500001237
29503,32025,mp-850669,"(1, 0, 0)",2,Y4Ta12O36,39315,O,-4.859905739999962
29504,29020,mp-850669,"(1, 0, 0)",2,Y4Ta12O36,38998,O,-1.4219105549999849
29506,37645,mp-850669,"(1, 0, 0)",1,Y4Ta12O36,15777,H2O,-1.156986880000085
29509,3882,mp-559289,"(0, 1, 0)",3,Y4Ta4O16,3777,O,-1.8739066566667024
29512,23244,mp-559289,"(0, 1, 0)",1,Y4Ta4O16,3777,H2O,-1.7438178300000065
29513,12003,mp-559289,"(1, 0, 0)",2,Y4Ta4O16,17033,O,-3.333362450000012
29515,22627,mp-559289,"(1, 0, 0)",1,Y4Ta4O16,17033,H2O,-3.464043370000008
29516,22207,mp-559289,"(1, 0, 0)",4,Y4Ta4O16,17033,O,-3.027414957500016
29517,25814,mp-559289,"(0, 1, 0)",2,Y4Ta4O16,25953,O,2.685049604999987
29518,35926,mp-559289,"(1, 1, -2)",1,Y4Ta4O16,9725,HO2,1.6624874799999791
29519,28727,mp-559289,"(1, 1, -2)",2,Y4Ta4O16,9725,O,0.00045423500003250253
29520,8601,mp-559289,"(1, 0, 0)",1,Y4Ta4O16,17033,HO2,-4.51544870999999
29521,19073,mp-4355,"(0, 1, 0)",2,Y4Ti4O12,1847,OH,-2.2221489499999247
29522,11884,mp-4355,"(1, 0, 0)",2,Y4Ti4O12,33818,OH,-2.2457079999999987
29523,26863,mp-4355,"(1, 0, 0)",1,Y4Ti4O12,33818,H2O,-3.7838507899999687
29524,36754,mp-4355,"(0, 1, 0)",2,Y4Ti4O12,1847,O,-2.5200738149999062
29525,20288,mp-4355,"(2, 1, 0)",1,Y4Ti4O12,9648,H2O,-1.2759559500000195
29527,5427,mp-4355,"(1, 0, 0)",1,Y4Ti4O12,33818,HO2,-5.586157200000005
29531,71545,mvc-16253,"(0, 0, 1)",2,Y4V12O24,72657,O,-0.511028494999979
29534,18083,mvc-13592,"(0, 1, 0)",6,Y4V12O36,38405,O,1.110601073333335
29535,38785,mvc-13592,"(0, 1, 0)",5,Y4V12O36,10068,O,3.110125453999994
29536,4664,mp-18883,"(0, 1, 0)",1,Y4V4O12,16896,OH,-1.756853330000032
29538,1208,mp-18883,"(0, 1, 0)",1,Y4V4O12,3302,HO2,-4.4710965500000865
29540,29083,mp-18883,"(0, 1, 0)",1,Y4V4O12,16896,HO2,-4.694141290000064
29541,35800,mp-18883,"(0, 1, 0)",2,Y4V4O12,3302,OH,-2.201887205000011
29542,38055,mp-18883,"(0, 1, 0)",2,Y4V4O12,3302,O,-2.473887770000007
29544,36936,mp-18883,"(0, 1, 0)",1,Y4V4O12,16896,H2O,-1.0421562500000563
29546,25111,mp-1216160,"(1, 1, 0)",6,Y4Zr3O12,14339,O,-1.7335262050000064
29547,7969,mp-1216160,"(1, 1, 0)",2,Y4Zr3O12,27683,O,-0.6875887350000223
29549,40434,mp-1216160,"(1, 1, 0)",1,Y4Zr3O12,14339,H2O,-3.437789860000004
29550,19487,mp-1216160,"(1, 1, 0)",1,Y4Zr3O12,10419,HO2,-2.513634610000056
29551,40065,mp-1216160,"(1, 1, 0)",1,Y4Zr3O12,10419,H2O,-2.3646448000000597
29554,35939,mp-1216160,"(1, 1, 0)",2,Y4Zr3O12,10419,O,-0.38688178499998815
29555,13554,mp-1216160,"(1, 1, 0)",1,Y4Zr3O12,27683,O,-4.272626750000003
29556,30686,mp-1216160,"(1, 1, 0)",2,Y4Zr3O12,27683,O,-0.688485389999985
29557,18565,mp-1216160,"(1, 1, 0)",3,Y4Zr3O12,10419,O,0.705497850000017
29558,5515,mp-1216160,"(1, 0, 1)",2,Y4Zr3O12,6402,O,-0.3904804299999991
29559,78693,mp-756214,"(2, 0, -1)",2,Y6Al6O18,69412,O,-1.4639507100000368
29561,77186,mp-756214,"(0, 0, 1)",1,Y6Al6O18,71755,HO2,-3.7234480900000357
29564,69949,mp-756214,"(0, 0, 1)",2,Y6Al6O18,71755,O,-0.9420807200000094
29565,1004,mp-754107,"(1, 0, 0)",2,Y6Bi18O36,4762,O,0.7631949250000194
29566,28636,mp-754107,"(1, 0, 0)",1,Y6Bi18O36,4762,H2O,-1.3204036800000214
29568,34820,mp-754107,"(1, 0, 0)",5,Y6Bi18O36,19461,O,0.6598357579999896
29569,26842,mp-754107,"(1, 0, 0)",2,Y6Bi18O36,19461,O,1.8491328449999547
29570,4513,mp-754107,"(1, 0, 0)",2,Y6Bi18O36,16409,O,1.6888318100000366
29571,14663,mp-754107,"(0, 0, 1)",5,Y6Bi18O36,3444,O,1.877782875999996
29572,34485,mp-754107,"(1, 0, 0)",1,Y6Bi18O36,6606,HO2,3.9439751699999284
29573,36645,mp-754107,"(0, 0, 1)",2,Y6Bi18O36,27784,O,0.2571789000000113
29575,6790,mp-754107,"(0, 0, 1)",1,Y6Bi18O36,3444,OH,-0.49478458000000614
29576,16965,mp-754107,"(0, 0, 1)",1,Y6Bi18O36,81355,HO2,4.329001740000078
29577,6014,mp-754107,"(1, 0, 0)",2,Y6Bi18O36,6707,O,2.0258685650000223
29578,22072,mp-754107,"(1, 0, 0)",3,Y6Bi18O36,80912,OH,0.1660728366666524
29579,16151,mp-754107,"(1, 0, 0)",1,Y6Bi18O36,80912,HO2,3.213500029999975
29580,11473,mp-754107,"(1, 0, 0)",2,Y6Bi18O36,6606,O,2.4873102100000013
29581,6922,mp-754107,"(1, 0, 0)",1,Y6Bi18O36,6649,H2O,-1.47250940000003
29582,13769,mp-754107,"(0, 0, 1)",4,Y6Bi18O36,27784,O,1.402338902499989
29584,40553,mp-754107,"(1, 0, 0)",2,Y6Bi18O36,19461,O,-0.0015719800000250986
29585,19890,mp-754107,"(0, 0, 1)",2,Y6Bi18O36,27784,O,0.5124793949999831
29586,18826,mp-754107,"(1, 0, 0)",1,Y6Bi18O36,6707,HO2,3.8061087199999952
29588,74807,mp-754152,"(1, 1, 0)",1,Y6Bi6O18,74901,O,2.5879593600000397
29589,75456,mp-754152,"(1, 0, 1)",1,Y6Bi6O18,70718,O,-0.49775087999998635
29590,71306,mp-754152,"(1, 1, 0)",5,Y6Bi6O18,74901,OH,1.1973203059999866
29592,38096,mp-768221,"(1, 1, 0)",1,Y6Bi6O18,18574,HO2,-2.0640424199999665
29593,34598,mp-768221,"(2, -1, 2)",1,Y6Bi6O18,20093,HO2,2.868686399999999
29594,68596,mp-754152,"(2, 2, 3)",2,Y6Bi6O18,70131,O,2.4730132300000185
29595,73438,mp-754152,"(2, 2, 3)",1,Y6Bi6O18,70131,OH,0.40567203000021324
29596,74731,mp-754152,"(1, 0, 1)",1,Y6Bi6O18,70718,HO2,2.5423021699999686
29597,17459,mp-768221,"(2, -1, 2)",1,Y6Bi6O18,36550,HO2,6.356313759999975
29598,33375,mp-768221,"(1, 1, 0)",1,Y6Bi6O18,23804,HO2,4.009285689999953
29599,72121,mp-754152,"(1, 0, 1)",2,Y6Bi6O18,70718,O,0.9919715750000055
29600,75059,mp-754152,"(2, 0, -1)",2,Y6Bi6O18,74620,O,0.46274182999999636
29603,37120,mp-768221,"(1, 1, 0)",1,Y6Bi6O18,18574,OH,-1.5978025099999709
29605,78575,mp-754152,"(1, 1, 0)",1,Y6Bi6O18,71361,HO2,4.255611750000068
29606,3497,mp-768221,"(2, -1, 2)",1,Y6Bi6O18,36550,H2O,-1.5331545600000087
29607,38641,mp-768221,"(2, -1, 2)",1,Y6Bi6O18,20093,H2O,-2.794568410000005
29609,74627,mp-754152,"(2, 0, -1)",1,Y6Bi6O18,74620,H2O,-0.7125753999999862
29611,72012,mp-754152,"(1, 1, 0)",1,Y6Bi6O18,71361,OH,0.8180221300000119
29615,72386,mp-754152,"(1, 1, 0)",1,Y6Bi6O18,71361,OH,1.4007099000000187
29616,14129,mp-768221,"(1, 1, 0)",1,Y6Bi6O18,23804,H2O,-2.0795037200000426
29617,24210,mp-768221,"(2, -1, 2)",1,Y6Bi6O18,20093,OH,-2.5397735500000262
29618,74094,mp-754152,"(1, 1, 0)",1,Y6Bi6O18,69861,HO2,-1.2123263199999907
29622,68477,mp-754152,"(1, 0, 1)",1,Y6Bi6O18,70718,H2O,-0.4159892000000074
29624,77841,mp-754152,"(1, 1, 0)",2,Y6Bi6O18,74901,O,2.418416114999983
29625,71037,mp-754152,"(1, 1, 0)",2,Y6Bi6O18,71361,O,2.417483940000037
29626,77816,mp-754152,"(1, 1, 0)",1,Y6Bi6O18,72076,HO2,-2.2593875700000603
29627,21880,mp-867628,"(1, 0, 0)",1,Y6Cu11O24,28387,O,0.220832459999966
29628,2896,mp-867628,"(1, 0, 0)",3,Y6Cu11O24,31914,O,1.702408080000005
29629,27548,mp-867628,"(1, 0, 0)",1,Y6Cu11O24,31914,H2O,-0.9037341899999608
29633,9539,mp-867628,"(1, 0, 0)",1,Y6Cu11O24,2483,HO2,2.727027399999995
29634,4085,mp-867628,"(1, 0, 0)",2,Y6Cu11O24,8204,O,2.1620227599999824
29636,4410,mp-867628,"(1, 0, 0)",2,Y6Cu11O24,15791,O,2.2354185349999773
29638,33864,mp-867628,"(1, 0, 0)",2,Y6Cu11O24,28387,O,2.20247276499998
29639,15407,mvc-3751,"(1, 1, 0)",2,Y6Fe6O18,2486,O,2.1179113700000283
29640,2730,mp-17853,"(1, 1, 0)",2,Y6Ga6O18,20751,O,1.3945788750000052
29641,27390,mp-17853,"(1, 1, 0)",1,Y6Ga6O18,20751,O2,5.031223100000027
29642,77604,mvc-10942,"(1, 0, 1)",1,Y6Mn12O24,71850,HO2,-2.6177704599999765
29643,71823,mvc-10942,"(1, 0, 1)",2,Y6Mn12O24,71850,O,-0.6528975999999911
29644,68494,mvc-10942,"(1, 0, 1)",1,Y6Mn12O24,71850,H2O,-2.893723959999983
29646,34448,mp-19385,"(1, 1, 0)",2,Y6Mn6O18,79876,OH,-0.7560165000000063
29648,25646,mvc-3773,"(1, 1, 0)",2,Y6Ni6O18,28025,O,2.5974882949999745
29649,11591,mp-769007,"(1, 1, 0)",1,Y6Sc6O18,36409,H2O,-0.6075114500000556
29650,38245,mp-769007,"(1, 0, 0)",2,Y6Sc6O18,33258,O,0.0465905349999762
29655,11475,mp-769007,"(1, 0, 0)",6,Y6Sc6O18,79590,O,-3.544023081666668
29656,21084,mp-769007,"(1, 0, 0)",1,Y6Sc6O18,79590,H2O,-3.592264409999979
29657,37075,mp-769007,"(1, 0, 0)",1,Y6Sc6O18,33258,H2O,-3.57073364999996
29659,37636,mp-769007,"(1, 1, 0)",2,Y6Sc6O18,36409,O,-3.290601560000001
29660,35096,mp-769007,"(1, 1, 0)",2,Y6Sc6O18,81330,O,-3.243697475000007
29661,5675,mp-769007,"(1, 0, 0)",1,Y6Sc6O18,33258,OH,-2.4555322999999785
29662,14949,mp-769007,"(1, 1, 0)",6,Y6Sc6O18,81330,O,-3.1921055800000055
29664,5931,mvc-3464,"(1, 1, 0)",2,Y6Sn6O18,37428,O,2.3634539649999886
29666,27597,mvc-3431,"(1, 1, 0)",2,Y6Ti6O18,80991,O,-2.7469508950000283
29669,29873,mp-755210,"(1, 1, 0)",2,Y8Cu4O14,35548,O,1.1631894200000066
29674,10956,mp-768873,"(1, 0, 0)",1,Y8Ge4O20,18962,HO2,0.4316788700000391
29676,8944,mp-768873,"(1, 1, 0)",1,Y8Ge4O20,15761,OH,1.8794626400000232
29679,40799,mp-768873,"(1, 0, 0)",1,Y8Ge4O20,18962,H2O,-1.3705538899999912
29680,75402,mp-752554,"(0, 1, 1)",1,Y8Hf4O20,69535,HO2,4.975499529999863
29681,18736,mp-772833,"(1, 1, 1)",1,Y8Hf4O20,13432,OH,-1.6030184400000476
29683,69838,mp-752554,"(1, 0, 0)",1,Y8Hf4O20,79000,HO2,4.921651370000061
29685,72448,mp-752554,"(1, 1, -1)",3,Y8Hf4O20,73295,O,2.5970999733333313
29687,74439,mp-753917,"(0, 0, 1)",2,Y8Hf4O20,81020,O,2.353677895000002
29688,71236,mp-752554,"(1, 0, 0)",2,Y8Hf4O20,79000,O,2.361550395000021
29689,76585,mp-753917,"(0, 0, 1)",1,Y8Hf4O20,81020,HO2,3.0167096399999287
29692,74604,mp-752554,"(1, 0, 0)",4,Y8Hf4O20,79882,O,2.503227717500008
29695,78514,mp-753917,"(0, 0, 1)",1,Y8Hf4O20,81020,OH,1.0798499099999879
29696,73970,mp-752554,"(1, 0, 0)",2,Y8Hf4O20,79000,O,2.5797585100000027
